buy_amount,volume,sell_amount,gain,buy_sequence_number,sell_sequence_number,pnl
10,0.00012208977651954767,10.000003662693295,True,25063,25083,0.1590115895307509
10,0.00012208977651954767,10.000010988079886,True,25064,25084,0.15902257761063687
10,0.00012208977651954767,10.000014650773181,True,25065,25085,0.15903722838381817
10,0.00012208977651954767,10.000014650773181,True,25066,25086,0.15905187915699948
10,0.00012208977651954767,10.000014650773181,True,25067,25087,0.15906652993018078
10,0.00012208977651954767,10.000014650773181,True,25068,25088,0.15908118070336208
10,0.00012208977651954767,10.000017092568713,True,25069,25089,0.15909827327207537
10,0.00012208977651954767,10.000048835910608,True,25070,25090,0.15914710918268327
10,0.00012208977651954767,10.00009400912792,True,25071,25091,0.15924111831060372
10,0.00012208977651954767,10.000102555412276,True,25072,25092,0.15934367372287994
10,0.00012208977651954767,10.00012208977652,True,25073,25093,0.15946576349939967
10,0.00012208977651954767,10.000130636060875,True,25074,25094,0.15959639956027516
10,0.00012208977651954767,10.000136740549701,True,25075,25095,0.1597331401099762
10,0.00012208977651954767,10.000136740549701,True,25076,25096,0.15986988065967722
10,0.00012208977651954767,10.000136740549701,True,25077,25097,0.16000662120937825
10,0.00012208977651954767,10.000136740549701,True,25078,25098,0.16014336175907928
10,0.00012208977651954767,10.000136740549701,True,25079,25099,0.16028010230878031
10,0.00012208977651954767,10.000127511780988,True,25080,25100,0.16040761408976856
10,0.00012208977651954767,10.000127511780988,True,25081,25101,0.1605351258707568
10,0.00012208977651954767,9.999964689932984,False,25082,25102,0.16049981580374073
10,0.00012208809217455617,10.000205107994852,True,25192,25212,0.16070492379859225
10,0.00012208809217455617,10.000205107994852,True,25193,25213,0.16091003179344376
10,0.00012208809217455617,10.000205107994852,True,25195,25215,0.16111513978829528
10,0.00012208809217455617,10.000205107994852,True,25199,25219,0.1613202477831468
10,0.00012208809217455617,10.000205107994852,True,25200,25220,0.16152535577799831
10,0.00012208809217455617,10.000205107994852,True,25201,25221,0.16173046377284983
10,0.00012208809217455617,10.000205107994852,True,25202,25222,0.16193557176770135
10,0.00012208809217455617,10.000205107994852,True,25203,25223,0.16214067976255286
10,0.0001220855731966496,9.999998779144269,False,25205,25225,0.1621394589068217
10,0.0001220855731966496,9.999998779144269,False,25206,25226,0.1621382380510905
10,0.0001220855731966496,9.999998779144269,False,25207,25227,0.16213701719535933
10,0.0001220855731966496,9.999998779144269,False,25208,25228,0.16213579633962816
10,0.0001220855731966496,9.999998779144269,False,25209,25229,0.16213457548389698
10,0.0001220855731966496,9.999998779144269,False,25210,25230,0.1621333546281658
10,0.0001220855731966496,9.999998779144269,False,25211,25231,0.16213213377243463
10,0.0001220855731966496,9.999998779144269,False,25212,25232,0.16213091291670345
10,0.0001220855731966496,9.999998779144269,False,25213,25233,0.16212969206097227
10,0.0001220855731966496,9.999998779144269,False,25214,25234,0.1621284712052411
10,0.0001220855731966496,9.999998779144269,False,25215,25235,0.16212725034950992
10,0.0001220855731966496,9.999998779144269,False,25216,25236,0.16212602949377874
10,0.0001220855731966496,9.999998779144269,False,25217,25237,0.16212480863804757
10,0.0001220855731966496,9.999998779144269,False,25218,25238,0.1621235877823164
10,0.0001220855731966496,9.999998779144269,False,25219,25239,0.16212236692658522
10,0.0001220855731966496,9.999998779144269,False,25220,25240,0.16212114607085404
10,0.0001220855731966496,9.999998779144269,False,25221,25241,0.16211992521512286
10,0.0001220855731966496,9.999998779144269,False,25222,25242,0.16211870435939169
10,0.0001220855731966496,9.999998779144269,False,25223,25243,0.1621174835036605
10,0.0001220855731966496,9.999998779144269,False,25224,25244,0.16211626264792933
10,0.0001220855731966496,9.999998779144269,False,25225,25245,0.16211504179219816
10,0.0001220855731966496,9.999998779144269,False,25226,25246,0.16211382093646698
10,0.0001220855731966496,9.999998779144269,False,25227,25247,0.1621126000807358
10,0.0001220855731966496,9.999998779144269,False,25228,25248,0.16211137922500463
10,0.0001220855731966496,9.999998779144269,False,25229,25249,0.16211015836927345
10,0.0001220855731966496,9.999998779144269,False,25230,25250,0.16210893751354227
10,0.0001220855731966496,9.999998779144269,False,25231,25251,0.1621077166578111
10,0.0001220855731966496,9.999998779144269,False,25232,25252,0.16210649580207992
10,0.0001220855731966496,9.999998779144269,False,25233,25253,0.16210527494634874
10,0.0001220855731966496,9.999998779144269,False,25234,25254,0.16210405409061757
10,0.0001220855731966496,9.999998779144269,False,25235,25255,0.1621028332348864
10,0.0001220855731966496,9.999998779144269,False,25236,25256,0.1621016123791552
10,0.0001220855731966496,10.001106095293164,True,25237,25257,0.16320770767231885
10,0.0001220855731966496,10.001106095293164,True,25238,25258,0.16431380296548248
10,0.0001220855731966496,10.001106095293164,True,25239,25259,0.16541989825864611
10,0.0001220855731966496,10.001106095293164,True,25240,25260,0.16652599355180975
10,0.0001220855731966496,10.001106095293164,True,25241,25261,0.16763208884497338
10,0.0001220855731966496,10.001106095293164,True,25242,25262,0.16873818413813702
10,0.0001220855731966496,10.001106095293164,True,25243,25263,0.16984427943130065
10,0.0001220855731966496,10.001106095293164,True,25244,25264,0.17095037472446428
10,0.0001220855731966496,10.001106095293164,True,25245,25265,0.17205647001762792
10,0.0001220855731966496,10.001106095293164,True,25246,25266,0.17316256531079155
10,0.0001220855731966496,10.001106095293164,True,25247,25267,0.17426866060395518
